Datetime,Water_Temp
2021-01-11 11:30,2.94
2021-01-11 12:00,1.2
2021-01-11 12:30,3.25
2021-01-11 13:00,11.99
2021-01-11 13:30,10.19
2021-01-11 14:00,9.85
2021-01-11 14:30,13.17
2021-01-11 15:00,13.19
2021-01-11 15:30,11.44
2021-01-11 16:00,10.12
2021-01-11 16:30,9.11
2021-01-11 17:00,8.31
2021-01-11 17:30,7.38
2021-01-11 18:00,6.62
2021-01-11 18:30,5.69
2021-01-11 19:00,4.94
2021-01-11 19:30,4.12
2021-01-11 20:00,3.44
2021-01-11 20:30,3.0
2021-01-11 21:00,2.75
2021-01-11 21:30,2.91
2021-01-11 22:00,2.99
2021-01-11 22:30,2.69
2021-01-11 23:00,2.49
2021-01-11 23:30,2.06
2021-01-12 00:00,1.69
2021-01-12 00:30,1.16
2021-01-12 01:00,0.69
2021-01-12 01:30,4.62
2021-01-12 02:00,4.38
2021-01-12 02:30,2.88
2021-01-12 03:00,2.84
2021-01-12 03:30,2.81
2021-01-12 04:00,2.45
2021-01-12 04:30,2.69
2021-01-12 05:00,2.85
2021-01-12 05:30,2.5
2021-01-12 06:00,2.5
2021-01-12 06:30,2.25
2021-01-12 07:00,1.94
2021-01-12 07:30,1.56
2021-01-12 08:00,1.31
2021-01-12 08:30,1.38
2021-01-12 09:00,1.65
2021-01-12 09:30,1.81
2021-01-12 10:00,2.0
2021-01-12 10:30,2.19
2021-01-12 11:00,2.5
2021-01-12 11:30,2.65
2021-01-12 12:00,2.81
2021-01-12 12:30,2.9
2021-01-12 13:00,2.88
2021-01-12 13:30,3.12
2021-01-12 14:00,3.21
2021-01-12 14:30,3.38
2021-01-12 15:00,10.76
2021-01-12 15:30,12.07
2021-01-12 16:00,10.38
2021-01-12 16:30,9.19
2021-01-12 17:00,8.25
2021-01-12 17:30,7.54
2021-01-12 18:00,7.12
2021-01-12 18:30,6.61
2021-01-12 19:00,5.88
2021-01-12 19:30,5.31
2021-01-12 20:00,4.75
2021-01-12 20:30,4.02
2021-01-12 21:00,3.56
2021-01-12 21:30,3.11
2021-01-12 22:00,2.75
2021-01-12 22:30,8.69
2021-01-12 23:00,6.0
2021-01-12 23:30,5.25
2021-01-13 00:00,4.11
2021-01-13 00:30,4.02
2021-01-13 01:00,2.92
2021-01-13 01:30,2.71
2021-01-13 02:00,2.85
2021-01-13 02:30,2.36
2021-01-13 03:00,2.88
2021-01-13 03:30,2.62
2021-01-13 04:00,2.67
2021-01-13 04:30,2.62
2021-01-13 05:00,2.62
2021-01-13 05:30,2.69
2021-01-13 06:00,2.69
2021-01-13 06:30,2.81
2021-01-13 07:00,2.56
2021-01-13 07:30,2.44
2021-01-13 08:00,2.69
2021-01-13 08:30,2.69
2021-01-13 09:00,2.88
2021-01-13 09:30,2.88
2021-01-13 10:00,2.82
2021-01-13 10:30,3.1
2021-01-13 11:00,3.25
2021-01-13 11:30,3.0
2021-01-13 12:00,3.06
2021-01-13 12:30,3.19
2021-01-13 13:00,3.25
2021-01-13 13:30,5.19
2021-01-13 14:00,14.69
2021-01-13 14:30,14.91
2021-01-13 15:00,14.94
2021-01-13 15:30,13.12
2021-01-13 16:00,14.74
2021-01-13 16:30,14.65
2021-01-13 17:00,12.17
2021-01-13 17:30,11.0
2021-01-13 18:00,10.11
2021-01-13 18:30,9.12
2021-01-13 19:00,8.56
2021-01-13 19:30,7.75
2021-01-13 20:00,7.0
2021-01-13 20:30,6.25
2021-01-13 21:00,5.86
2021-01-13 21:30,5.27
2021-01-13 22:00,5.06
2021-01-13 22:30,8.44
2021-01-13 23:00,7.25
2021-01-13 23:30,5.96
2021-01-14 00:00,5.44
2021-01-14 00:30,4.3
2021-01-14 01:00,3.81
2021-01-14 01:30,3.19
2021-01-14 02:00,2.47
2021-01-14 02:30,2.5
2021-01-14 03:00,2.81
2021-01-14 03:30,2.7
2021-01-14 04:00,2.81
2021-01-14 04:30,2.56
2021-01-14 05:00,2.67
2021-01-14 05:30,2.81
2021-01-14 06:00,2.45
2021-01-14 06:30,2.66
2021-01-14 07:00,2.62
2021-01-14 07:30,2.56
2021-01-14 08:00,2.64
2021-01-14 08:30,2.75
2021-01-14 09:00,2.75
2021-01-14 09:30,3.09
2021-01-14 10:00,3.06
2021-01-14 10:30,3.12
2021-01-14 11:00,3.09
2021-01-14 11:30,3.09
2021-01-14 12:00,3.12
2021-01-14 12:30,3.19
2021-01-14 13:00,3.19
2021-01-14 13:30,3.32
2021-01-14 14:00,3.5
2021-01-14 14:30,3.45
2021-01-14 15:00,3.44
2021-01-14 15:30,3.27
2021-01-14 16:00,3.92
2021-01-14 16:30,1.44
2021-01-14 17:00,-0.56
2021-01-14 17:30,-1.31
2021-01-14 18:00,13.95
2021-01-14 18:30,5.71
2021-01-14 19:00,-0.56
2021-01-14 19:30,13.81
2021-01-14 20:00,10.36
2021-01-14 20:30,7.88
2021-01-14 21:00,-0.88
2021-01-14 21:30,-5.69
2021-01-14 22:00,-6.44
2021-01-14 22:30,-7.02
2021-01-14 23:00,-7.88
2021-01-14 23:30,-8.56
2021-01-15 00:00,-8.44
2021-01-15 00:30,-8.69
2021-01-15 01:00,-8.5
2021-01-15 01:30,-8.44
2021-01-15 02:00,-8.82
2021-01-15 02:30,-8.59
2021-01-15 03:00,-8.88
2021-01-15 03:30,-9.31
2021-01-15 04:00,-9.44
2021-01-15 04:30,-10.22
2021-01-15 05:00,-10.88
2021-01-15 05:30,-11.12
2021-01-15 06:00,-11.75
2021-01-15 06:30,-12.05
2021-01-15 07:00,-12.19
2021-01-15 07:30,-12.44
2021-01-15 08:00,-12.69
2021-01-15 08:30,-9.62
2021-01-15 09:00,-3.31
2021-01-15 09:30,-1.88
2021-01-15 10:00,-0.8
2021-01-15 10:30,-0.24
2021-01-15 11:00,1.44
2021-01-15 11:30,4.88
2021-01-15 12:00,6.62
2021-01-15 12:30,7.27
2021-01-15 13:00,7.64
2021-01-15 13:30,8.85
2021-01-15 14:00,9.06
2021-01-15 14:30,8.81
2021-01-15 15:00,7.9
2021-01-15 15:30,14.25
2021-01-15 16:00,13.94
2021-01-15 16:30,11.76
2021-01-15 17:00,10.81
2021-01-15 17:30,9.88
2021-01-15 18:00,9.2
2021-01-15 18:30,8.49
2021-01-15 19:00,7.88
2021-01-15 19:30,7.51
2021-01-15 20:00,7.0
2021-01-15 20:30,6.5
2021-01-15 21:00,6.25
2021-01-15 21:30,5.81
2021-01-15 22:00,5.31
2021-01-15 22:30,4.92
2021-01-15 23:00,4.38
2021-01-15 23:30,3.69
2021-01-16 00:00,3.06
2021-01-16 00:30,2.44
2021-01-16 01:00,2.62
2021-01-16 01:30,2.62
2021-01-16 02:00,2.75
2021-01-16 02:30,2.81
2021-01-16 03:00,2.89
2021-01-16 03:30,2.69
2021-01-16 04:00,2.88
2021-01-16 04:30,2.56
2021-01-16 05:00,2.7
2021-01-16 05:30,2.88
2021-01-16 06:00,2.88
2021-01-16 06:30,2.44
2021-01-16 07:00,2.56
2021-01-16 07:30,2.61
2021-01-16 08:00,2.0
2021-01-16 08:30,2.26
2021-01-16 09:00,2.54
2021-01-16 09:30,2.75
2021-01-16 10:00,2.81
2021-01-16 10:30,2.9
2021-01-16 11:00,3.0
2021-01-16 11:30,2.88
2021-01-16 12:00,3.0
2021-01-16 12:30,3.19
2021-01-16 13:00,3.5
2021-01-16 13:30,3.75
2021-01-16 14:00,3.94
2021-01-16 14:30,4.06
2021-01-16 15:00,3.94
2021-01-16 15:30,3.74
2021-01-16 16:00,4.22
2021-01-16 16:30,15.12
2021-01-16 17:00,14.94
2021-01-16 17:30,12.67
2021-01-16 18:00,-0.12
2021-01-16 18:30,-1.12
2021-01-16 19:00,-3.25
2021-01-16 19:30,-4.14
2021-01-16 20:00,-5.15
2021-01-16 20:30,-5.19
2021-01-16 21:00,-5.69
2021-01-16 21:30,-6.62
2021-01-16 22:00,-7.0
2021-01-16 22:30,-7.56
2021-01-16 23:00,-7.75
2021-01-16 23:30,-8.69
2021-01-17 00:00,-8.75
2021-01-17 00:30,-8.62
2021-01-17 01:00,-9.25
2021-01-17 01:30,-9.5
2021-01-17 02:00,-10.69
2021-01-17 02:30,-10.75
2021-01-17 03:00,-11.55
2021-01-17 03:30,-11.47
2021-01-17 04:00,-12.06
2021-01-17 04:30,-12.69
2021-01-17 05:00,-12.62
2021-01-17 05:30,-12.67
2021-01-17 06:00,-13.5
2021-01-17 06:30,-13.81
2021-01-17 07:00,-14.12
2021-01-17 07:30,-14.06
2021-01-17 08:00,-13.5
2021-01-17 08:30,-9.05
2021-01-17 09:00,-2.76
2021-01-17 09:30,0.19
2021-01-17 10:00,3.3
2021-01-17 10:30,4.38
2021-01-17 11:00,5.75
2021-01-17 11:30,6.25
2021-01-17 12:00,6.56
2021-01-17 12:30,7.32
2021-01-17 13:00,7.64
2021-01-17 13:30,8.62
2021-01-17 14:00,8.09
2021-01-17 14:30,8.31
2021-01-17 15:00,7.12
2021-01-17 15:30,5.04
2021-01-17 16:00,3.54
2021-01-17 16:30,2.44
2021-01-17 17:00,1.56
2021-01-17 17:30,-0.31
2021-01-17 18:00,-0.69
2021-01-17 18:30,-1.65
2021-01-17 19:00,-2.75
2021-01-17 19:30,-3.57
2021-01-17 20:00,-4.5
2021-01-17 20:30,-5.19
2021-01-17 21:00,-4.75
2021-01-17 21:30,-5.0
2021-01-17 22:00,-5.38
2021-01-17 22:30,-5.57
2021-01-17 23:00,-4.56
2021-01-17 23:30,-5.25
2021-01-18 00:00,-5.2
2021-01-18 00:30,-5.0
2021-01-18 01:00,-5.19
2021-01-18 01:30,-5.94
2021-01-18 02:00,-6.31
2021-01-18 02:30,-7.34
2021-01-18 03:00,-7.94
2021-01-18 03:30,-9.06
2021-01-18 04:00,-9.19
2021-01-18 04:30,-9.99
2021-01-18 05:00,-10.38
2021-01-18 05:30,-10.44
2021-01-18 06:00,-11.4
2021-01-18 06:30,-11.44
2021-01-18 07:00,-11.5
2021-01-18 07:30,-11.17
2021-01-18 08:00,-10.9
2021-01-18 08:30,-8.26
2021-01-18 09:00,-4.19
2021-01-18 09:30,-1.14
2021-01-18 10:00,-0.96
2021-01-18 10:30,0.75
2021-01-18 11:00,2.69
2021-01-18 11:30,5.57
2021-01-18 12:00,7.69
2021-01-18 12:30,8.56
2021-01-18 13:00,8.26
2021-01-18 13:30,8.06
2021-01-18 14:00,9.25
2021-01-18 14:30,7.62
2021-01-18 15:00,7.86
2021-01-18 15:30,5.75
2021-01-18 16:00,4.14
2021-01-18 16:30,2.62
2021-01-18 17:00,1.15
2021-01-18 17:30,-0.5
2021-01-18 18:00,-2.0
2021-01-18 18:30,-2.7
2021-01-18 19:00,-3.38
2021-01-18 19:30,-3.62
2021-01-18 20:00,-1.38
2021-01-18 20:30,-3.96
2021-01-18 21:00,-3.75
2021-01-18 21:30,-3.94
2021-01-18 22:00,-4.38
2021-01-18 22:30,-4.57
2021-01-18 23:00,-4.81
2021-01-18 23:30,-5.56
2021-01-19 00:00,-6.88
2021-01-19 00:30,-7.85
2021-01-19 01:00,-8.91
2021-01-19 01:30,-9.1
2021-01-19 02:00,-9.75
2021-01-19 02:30,-10.0
2021-01-19 03:00,-10.5
2021-01-19 03:30,-11.27
2021-01-19 04:00,-11.62
2021-01-19 04:30,-12.69
2021-01-19 05:00,-12.81
2021-01-19 05:30,-12.57
2021-01-19 06:00,-13.24
2021-01-19 06:30,-13.49
2021-01-19 07:00,-13.9
2021-01-19 07:30,-13.06
2021-01-19 08:00,-13.75
2021-01-19 08:30,-9.5
2021-01-19 09:00,-2.94
2021-01-19 09:30,-0.19
2021-01-19 10:00,0.56
2021-01-19 10:30,5.27
2021-01-19 11:00,6.59
2021-01-19 11:30,8.0
2021-01-19 12:00,7.22
2021-01-19 12:30,7.94
2021-01-19 13:00,8.81
2021-01-19 13:30,8.19
2021-01-19 14:00,9.1
2021-01-19 14:30,8.0
2021-01-19 15:00,5.56
2021-01-19 15:30,4.81
2021-01-19 16:00,1.94
2021-01-19 16:30,0.38
2021-01-19 17:00,-0.56
2021-01-19 17:30,-2.42
2021-01-19 18:00,-0.59
2021-01-19 18:30,-4.12
2021-01-19 19:00,-5.04
2021-01-19 19:30,-5.06
2021-01-19 20:00,-4.69
2021-01-19 20:30,-5.27
2021-01-19 21:00,-5.69
2021-01-19 21:30,-6.19
2021-01-19 22:00,-7.06
2021-01-19 22:30,-7.5
2021-01-19 23:00,-8.56
2021-01-19 23:30,-9.06
2021-01-20 00:00,-9.45
2021-01-20 00:30,-9.88
2021-01-20 01:00,-10.06
2021-01-20 01:30,-10.62
2021-01-20 02:00,-11.31
2021-01-20 02:30,-11.97
2021-01-20 03:00,-12.07
2021-01-20 03:30,-11.94
2021-01-20 04:00,-12.5
2021-01-20 04:30,-13.15
2021-01-20 05:00,-13.32
2021-01-20 05:30,-13.55
2021-01-20 06:00,-14.19
2021-01-20 06:30,-14.59
2021-01-20 07:00,-14.95
2021-01-20 07:30,-15.79
2021-01-20 08:00,-14.17
2021-01-20 08:30,-10.19
2021-01-20 09:00,-4.38
2021-01-20 09:30,-0.3
2021-01-20 10:00,0.16
2021-01-20 10:30,3.51
2021-01-20 11:00,4.81
2021-01-20 11:30,5.81
2021-01-20 12:00,6.81
2021-01-20 12:30,6.19
2021-01-20 13:00,5.85
2021-01-20 13:30,7.1
2021-01-20 14:00,7.62
2021-01-20 14:30,7.5
2021-01-20 15:00,6.62
2021-01-20 15:30,5.29
2021-01-20 16:00,3.97
2021-01-20 16:30,2.5
