Datetime,Air_Temp,RH,UV,IRTemp,Water_Pressure,Ice_Temp,Water_Temp,Wind_Direction,Wind_SpeedAvg,Wind_SpeedMax,Pressure
2020-11-22 15:14,-6.08,34.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:16,-6.4,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:18,-6.6,36.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:20,-6.84,35.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:22,-7.02,37.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:24,-7.28,36.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:26,-7.44,37.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:28,-7.48,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:30,-7.42,39.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:32,-7.48,37.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:34,-7.56,38.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:36,-7.72,39.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:38,-7.82,40.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:40,-7.98,39.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:42,-8.1,42.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:44,-8.2,43.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:46,-8.24,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:48,-8.32,42.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:50,-8.34,41.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:52,-8.32,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:54,-8.34,45.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:56,-8.3,45.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 15:58,-8.4,45.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:00,-8.38,50.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:02,-8.32,52.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:04,-8.42,52.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:06,-8.44,52.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:08,-8.5,51.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:10,-8.58,53.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:12,-8.68,53.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:14,-8.64,55.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:16,-8.8,55.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:18,-8.8,55.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:20,-8.88,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:22,-8.88,54.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:24,-9.02,55.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:26,-9.02,56.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:28,-9.08,56.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:30,-9.1,55.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:32,-9.08,56.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:34,-9.12,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:36,-9.14,56.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:38,-9.18,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:40,-9.26,56.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:42,-9.3,56.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:44,-9.36,57.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:46,-9.48,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:48,-9.66,57.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:50,-9.72,59.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:52,-9.74,59.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:54,-9.8,59.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:56,-9.88,59.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 16:58,-9.92,60.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:00,-9.9,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:02,-9.96,60.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:04,-9.96,60.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:06,-10.04,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:08,-10.14,61.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:10,-10.14,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:12,-10.18,61.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:14,-10.24,62.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:16,-10.34,62.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:18,-10.44,63.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:20,-10.44,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:22,-10.52,63.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:24,-10.54,64.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:26,-10.5,64.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:28,-10.54,64.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:30,-10.52,64.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:32,-10.54,64.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:34,-10.66,64.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:36,-10.62,64.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:38,-10.6,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:40,-10.66,64.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:42,-10.74,64.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:44,-10.74,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:46,-10.74,65.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:48,-10.82,65.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:50,-10.88,65.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:52,-10.86,64.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:54,-10.88,64.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:56,-10.88,64.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 17:58,-10.86,65.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:00,-10.88,65.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:02,-10.86,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:04,-10.86,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:06,-10.84,65.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:08,-10.84,66.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:10,-10.84,66.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:12,-10.92,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:14,-10.92,65.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:16,-10.88,66.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:18,-10.96,66.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:20,-10.96,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:22,-11.06,66.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:24,-11.06,66.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:26,-11.14,66.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:28,-11.1,65.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:30,-11.14,67.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:32,-11.22,70.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:34,-11.2,67.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:36,-11.24,66.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:38,-11.22,67.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:40,-11.28,67.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:42,-11.3,72.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:44,-11.34,72.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:46,-11.46,70.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:48,-11.46,71.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:50,-11.54,71.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:52,-11.54,71.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:54,-11.74,72.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:56,-11.82,73.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 18:58,-11.92,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:00,-11.96,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:02,-11.96,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:04,-12.0,74.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:06,-12.08,74.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:08,-12.18,75.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:10,-12.28,74.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:12,-12.24,74.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:14,-12.36,75.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:16,-12.36,76.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:18,-12.4,74.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:20,-12.44,78.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:22,-12.48,74.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:24,-12.44,75.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:26,-12.44,78.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:28,-12.44,76.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:30,-12.52,78.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:32,-12.48,76.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:34,-12.48,76.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:36,-12.46,75.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:38,-12.44,75.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:40,-12.42,75.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:42,-12.44,77.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:44,-12.44,74.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:46,-12.36,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:48,-12.28,80.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:50,-12.24,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:52,-12.14,73.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:54,-12.1,77.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:56,-12.06,76.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 19:58,-12.08,77.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:00,-12.12,79.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:02,-12.1,78.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:04,-12.12,74.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:06,-12.12,74.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:08,-12.18,77.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:10,-12.16,78.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:12,-12.22,77.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:14,-12.24,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:16,-12.22,76.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:18,-12.18,75.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:20,-12.24,77.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:22,-12.26,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:24,-12.32,76.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:26,-12.32,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:28,-12.34,76.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:30,-12.34,76.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:32,-12.38,77.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:34,-12.42,77.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:36,-12.44,79.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:38,-12.44,80.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:40,-12.44,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:42,-12.46,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:44,-12.46,76.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:46,-12.46,77.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:48,-12.52,76.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:50,-12.58,76.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:52,-12.58,76.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:54,-12.54,76.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:56,-12.58,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 20:58,-12.6,79.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:00,-12.6,77.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:02,-12.56,77.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:04,-12.6,80.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:06,-12.64,80.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:08,-12.6,79.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:10,-12.62,77.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:12,-12.6,77.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:14,-12.68,77.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:16,-12.64,78.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:18,-12.64,79.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:20,-12.58,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:22,-12.66,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:24,-12.68,76.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:26,-12.72,79.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:28,-12.76,77.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:30,-12.76,78.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:32,-12.74,78.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:34,-12.68,78.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:36,-12.7,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:38,-12.66,76.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:40,-12.62,79.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:42,-12.54,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:44,-12.24,84.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:46,-11.94,85.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:48,-11.62,86.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:50,-11.4,84.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:52,-11.22,86.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:54,-11.14,87.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:56,-11.04,89.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 21:58,-10.96,89.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:00,-10.96,88.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:02,-10.92,87.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:04,-10.88,87.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:06,-10.86,92.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:08,-10.84,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:10,-10.88,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:12,-10.8,91.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:14,-10.8,91.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:16,-10.82,89.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:18,-10.78,89.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:20,-10.78,90.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:22,-10.82,90.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:24,-10.84,92.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:26,-10.96,92.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:28,-10.94,92.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:30,-10.94,91.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:32,-11.04,91.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:34,-10.92,91.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:36,-10.94,90.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:38,-10.84,88.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:40,-10.78,87.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:42,-10.74,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:44,-10.82,86.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:46,-10.7,85.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:48,-10.92,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:50,-11.28,79.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:52,-11.64,78.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:54,-12.02,79.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:56,-12.16,79.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 22:58,-12.42,80.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:00,-12.74,81.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:02,-12.92,81.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:04,-13.04,82.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:06,-13.28,84.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:08,-13.34,82.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:10,-13.46,83.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:12,-13.52,82.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:14,-13.6,83.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:16,-13.6,83.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:18,-13.66,82.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:20,-13.74,83.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:22,-13.7,85.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:24,-13.74,85.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:26,-13.7,84.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22 23:28,-13.7,84.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
